url,service,city,query_cluster,money_score,indexed_status,impressions,clicks,leads,current_title,current_h1,recommended_title,recommended_h1,recommended_internal_links
https://spb.kalkremont.ru/kolpinsky/,Kolpinsky,Санкт-Петербург,Kolpinsky в Санкт-Петербурге,14.45,HOST_NOT_LOADED,0,0,0,"Ремонт квартир в Колпинский районе СПб — цены, особенности 2026",Ремонт квартир в Колпинский районе СПб,"Kolpinsky под ключ — цена за м², смета онлайн",Kolpinsky под ключ,https://spb.kalkremont.ru/ ; https://spb.kalkremont.ru/stoimost-remonta/ ; https://spb.kalkremont.ru/remont-vannoy/v-spb/ ; https://spb.kalkremont.ru/remont-kuhni/v-spb/ ; https://spb.kalkremont.ru/natyazhnye-potolki/v-spb/
https://kupeshkafy24.ru/goroda/,Шкафы-купе,РФ,Шкафы-купе (по РФ),14.22,HOST_NOT_LOADED,0,0,0,Шкафы-купе в городах России,Шкафы-купе в городах России,"Шкафы-купе под ключ — цена за м², смета онлайн",Шкафы-купе под ключ,https://kupeshkafy24.ru/ ; https://kupeshkafy24.ru/uslugi/ ; https://kupeshkafy24.ru/faq/
https://perevodkvartiry.ru/uslugi/soglasovanie/v-moskva/,Перевод в нежилой фонд,Москва,Перевод в нежилой фонд Soglasovanie в Москве,14.18,HOST_NOT_LOADED,0,0,0,Согласование под ключ в Москве — Перепланировка,Согласование под ключ в Москве,"Перевод в нежилой фонд в Москве: цена за м², смета за 1 день",Перевод в нежилой фонд в Москве,https://perevodkvartiry.ru/ ; https://perevodkvartiry.ru/uslugi/ ; https://perevodkvartiry.ru/goroda/ ; https://perevodkvartiry.ru/uslugi/soglasovanie/ ; https://perevodkvartiry.ru/faq/
https://perevodkvartiry.ru/uslugi/uzakonenie/v-moskva/,Перевод в нежилой фонд,Москва,Перевод в нежилой фонд Uzakonenie в Москве,14.17,HOST_NOT_LOADED,0,0,0,Узаконить уже сделанную в Москве — Перепланировка,Узаконить уже сделанную в Москве,"Перевод в нежилой фонд в Москве: цена за м², смета за 1 день",Перевод в нежилой фонд в Москве,https://perevodkvartiry.ru/ ; https://perevodkvartiry.ru/uslugi/ ; https://perevodkvartiry.ru/goroda/ ; https://perevodkvartiry.ru/uslugi/uzakonenie/ ; https://perevodkvartiry.ru/faq/
https://natyazhnoi-master24.ru/uslugi/glyanec/v-moskva/,Натяжные потолки,Москва,Натяжные потолки Glyanec в Москве,14.17,HOST_NOT_LOADED,0,0,0,Глянцевые потолки в Москве — Натяжные потолки,Глянцевые потолки в Москве,"Натяжные потолки в Москве: цена за м², смета за 1 день",Натяжные потолки в Москве,https://natyazhnoi-master24.ru/ ; https://natyazhnoi-master24.ru/uslugi/ ; https://natyazhnoi-master24.ru/goroda/ ; https://natyazhnoi-master24.ru/uslugi/glyanec/ ; https://natyazhnoi-master24.ru/faq/
https://natyazhnoi-master24.ru/uslugi/mat/v-moskva/,Натяжные потолки,Москва,Натяжные потолки Mat в Москве,14.17,HOST_NOT_LOADED,0,0,0,Матовые потолки в Москве — Натяжные потолки,Матовые потолки в Москве,"Натяжные потолки в Москве: цена за м², смета за 1 день",Натяжные потолки в Москве,https://natyazhnoi-master24.ru/ ; https://natyazhnoi-master24.ru/uslugi/ ; https://natyazhnoi-master24.ru/goroda/ ; https://natyazhnoi-master24.ru/uslugi/mat/ ; https://natyazhnoi-master24.ru/faq/
https://natyazhnoi-master24.ru/uslugi/fotopechat/v-moskva/,Натяжные потолки,Москва,Натяжные потолки Fotopechat в Москве,14.17,HOST_NOT_LOADED,0,0,0,С фотопечатью в Москве — Натяжные потолки,С фотопечатью в Москве,"Натяжные потолки в Москве: цена за м², смета за 1 день",Натяжные потолки в Москве,https://natyazhnoi-master24.ru/ ; https://natyazhnoi-master24.ru/uslugi/ ; https://natyazhnoi-master24.ru/goroda/ ; https://natyazhnoi-master24.ru/uslugi/fotopechat/ ; https://natyazhnoi-master24.ru/faq/
https://natyazhnoi-master24.ru/uslugi/satin/v-moskva/,Натяжные потолки,Москва,Натяжные потолки Satin в Москве,14.16,HOST_NOT_LOADED,0,0,0,Сатиновые потолки в Москве — Натяжные потолки,Сатиновые потолки в Москве,"Натяжные потолки в Москве: цена за м², смета за 1 день",Натяжные потолки в Москве,https://natyazhnoi-master24.ru/ ; https://natyazhnoi-master24.ru/uslugi/ ; https://natyazhnoi-master24.ru/goroda/ ; https://natyazhnoi-master24.ru/uslugi/satin/ ; https://natyazhnoi-master24.ru/faq/
https://natyazhnoi-master24.ru/uslugi/mnogourovnevye/v-moskva/,Натяжные потолки,Москва,Натяжные потолки Mnogourovnevye в Москве,14.16,HOST_NOT_LOADED,0,0,0,Многоуровневые в Москве — Натяжные потолки,Многоуровневые в Москве,"Натяжные потолки в Москве: цена за м², смета за 1 день",Натяжные потолки в Москве,https://natyazhnoi-master24.ru/ ; https://natyazhnoi-master24.ru/uslugi/ ; https://natyazhnoi-master24.ru/goroda/ ; https://natyazhnoi-master24.ru/uslugi/mnogourovnevye/ ; https://natyazhnoi-master24.ru/faq/
https://perevodkvartiry.ru/uslugi/proekt/v-moskva/,Перевод в нежилой фонд,Москва,Перевод в нежилой фонд Proekt в Москве,14.16,HOST_NOT_LOADED,0,0,0,Проект перепланировки в Москве — Перепланировка,Проект перепланировки в Москве,"Перевод в нежилой фонд в Москве: цена за м², смета за 1 день",Перевод в нежилой фонд в Москве,https://perevodkvartiry.ru/ ; https://perevodkvartiry.ru/uslugi/ ; https://perevodkvartiry.ru/goroda/ ; https://perevodkvartiry.ru/uslugi/proekt/ ; https://perevodkvartiry.ru/faq/
https://perevodkvartiry.ru/uslugi/konsultaciya/v-moskva/,Перевод в нежилой фонд,Москва,Перевод в нежилой фонд Konsultaciya в Москве,14.16,HOST_NOT_LOADED,0,0,0,Юридическая консультация в Москве — Перепланировка,Юридическая консультация в Москве,"Перевод в нежилой фонд в Москве: цена за м², смета за 1 день",Перевод в нежилой фонд в Москве,https://perevodkvartiry.ru/ ; https://perevodkvartiry.ru/uslugi/ ; https://perevodkvartiry.ru/goroda/ ; https://perevodkvartiry.ru/uslugi/konsultaciya/ ; https://perevodkvartiry.ru/faq/
https://dveri.kalkremont.ru/vhodnyh-stalnyh/v-moskve/,Vhodnyh Stalnyh,Москва,Vhodnyh Stalnyh в Москве,14,HOST_NOT_LOADED,0,0,0,Установка дверей входных стальных в Москве — от 7 560 ₽/м² ⭐ 4.8/5,🚪 Установка дверей входных стальных в Москве,"Vhodnyh Stalnyh в Москве: цена за м², смета за 1 день",Vhodnyh Stalnyh в Москве,https://dveri.kalkremont.ru/ ; https://dveri.kalkremont.ru/vhodnyh-stalnyh/ ; https://dveri.kalkremont.ru/stoimost-remonta/ ; https://dveri.kalkremont.ru/remont-vannoy/v-moskve/ ; https://dveri.kalkremont.ru/remont-kuhni/v-moskve/
https://dveri.kalkremont.ru/mezhkomnatnyh/v-moskve/,Mezhkomnatnyh,Москва,Mezhkomnatnyh в Москве,13.97,HOST_NOT_LOADED,0,0,0,Установка дверей межкомнатных в Москве — от 2 835 ₽/м² ⭐ 4.8/5,🚪 Установка дверей межкомнатных в Москве,"Mezhkomnatnyh в Москве: цена за м², смета за 1 день",Mezhkomnatnyh в Москве,https://dveri.kalkremont.ru/ ; https://dveri.kalkremont.ru/mezhkomnatnyh/ ; https://dveri.kalkremont.ru/stoimost-remonta/ ; https://dveri.kalkremont.ru/remont-vannoy/v-moskve/ ; https://dveri.kalkremont.ru/remont-kuhni/v-moskve/
https://kamin-zakaz24.ru/goroda/,Камины и порталы,РФ,Камины и порталы (по РФ),13.87,HOST_NOT_LOADED,0,0,0,Камины и печи в городах России,Камины и печи в городах России,"Камины и порталы под ключ — цена за м², смета онлайн",Камины и порталы под ключ,https://kamin-zakaz24.ru/ ; https://kamin-zakaz24.ru/uslugi/ ; https://kamin-zakaz24.ru/faq/
https://kupeshkafy24.ru/uslugi/prikhoznaya/v-moskva/,Шкафы-купе,Москва,Шкафы-купе Prikhoznaya в Москве,13.76,HOST_NOT_LOADED,0,0,0,В прихожую в Москве — Шкафы-купе,В прихожую в Москве,"Шкафы-купе в Москве: цена за м², смета за 1 день",Шкафы-купе в Москве,https://kupeshkafy24.ru/ ; https://kupeshkafy24.ru/uslugi/ ; https://kupeshkafy24.ru/goroda/ ; https://kupeshkafy24.ru/uslugi/prikhoznaya/ ; https://kupeshkafy24.ru/faq/
https://kupeshkafy24.ru/uslugi/spalnya/v-moskva/,Шкафы-купе,Москва,Шкафы-купе Spalnya в Москве,13.76,HOST_NOT_LOADED,0,0,0,В спальню в Москве — Шкафы-купе,В спальню в Москве,"Шкафы-купе в Москве: цена за м², смета за 1 день",Шкафы-купе в Москве,https://kupeshkafy24.ru/ ; https://kupeshkafy24.ru/uslugi/ ; https://kupeshkafy24.ru/goroda/ ; https://kupeshkafy24.ru/uslugi/spalnya/ ; https://kupeshkafy24.ru/faq/
https://kupeshkafy24.ru/uslugi/detskaya/v-moskva/,Шкафы-купе,Москва,Шкафы-купе Detskaya в Москве,13.76,HOST_NOT_LOADED,0,0,0,В детскую в Москве — Шкафы-купе,В детскую в Москве,"Шкафы-купе в Москве: цена за м², смета за 1 день",Шкафы-купе в Москве,https://kupeshkafy24.ru/ ; https://kupeshkafy24.ru/uslugi/ ; https://kupeshkafy24.ru/goroda/ ; https://kupeshkafy24.ru/uslugi/detskaya/ ; https://kupeshkafy24.ru/faq/
https://kupeshkafy24.ru/uslugi/garderobnaya/v-moskva/,Шкафы-купе,Москва,Шкафы-купе Garderobnaya в Москве,13.74,HOST_NOT_LOADED,0,0,0,Гардеробная в Москве — Шкафы-купе,Гардеробная в Москве,"Шкафы-купе в Москве: цена за м², смета за 1 день",Шкафы-купе в Москве,https://kupeshkafy24.ru/ ; https://kupeshkafy24.ru/uslugi/ ; https://kupeshkafy24.ru/goroda/ ; https://kupeshkafy24.ru/uslugi/garderobnaya/ ; https://kupeshkafy24.ru/faq/
https://okna-pvh-online.ru/goroda/,Окна ПВХ,РФ,Окна ПВХ (по РФ),13.62,HOST_NOT_LOADED,0,0,0,Окна ПВХ в городах России,Окна ПВХ в городах России,"Окна ПВХ под ключ — цена за м², смета онлайн",Окна ПВХ под ключ,https://okna-pvh-online.ru/ ; https://okna-pvh-online.ru/uslugi/ ; https://okna-pvh-online.ru/faq/
https://dizayn-interyera-online.ru/goroda/nn/,Дизайн интерьера,РФ,Дизайн интерьера (по РФ),13.48,HOST_NOT_LOADED,0,0,0,Дизайн интерьера в Нижнем Новгороде 2026 — Дизайн интерьера квартиры от 1 500 ₽/м² — авторский надзор,🎨 Дизайн интерьера в Нижнем Новгороде,"Дизайн интерьера под ключ — цена за м², смета онлайн",Дизайн интерьера под ключ,https://dizayn-interyera-online.ru/ ; https://dizayn-interyera-online.ru/uslugi/ ; https://dizayn-interyera-online.ru/goroda/ ; https://dizayn-interyera-online.ru/faq/
https://dizayn-interyera-online.ru/goroda/moskva/,Дизайн интерьера,РФ,Дизайн интерьера (по РФ),13.46,HOST_NOT_LOADED,0,0,0,Дизайн интерьера в Москве 2026 — Дизайн интерьера квартиры от 1 500 ₽/м² — авторский надзор,🎨 Дизайн интерьера в Москве,"Дизайн интерьера под ключ — цена за м², смета онлайн",Дизайн интерьера под ключ,https://dizayn-interyera-online.ru/ ; https://dizayn-interyera-online.ru/uslugi/ ; https://dizayn-interyera-online.ru/goroda/ ; https://dizayn-interyera-online.ru/faq/
https://dizayn-interyera-online.ru/goroda/spb/,Дизайн интерьера,РФ,Дизайн интерьера (по РФ),13.46,HOST_NOT_LOADED,0,0,0,Дизайн интерьера в Санкт-Петербурге 2026 — Дизайн интерьера квартиры от 1 500 ₽/м² — авторский надзор,🎨 Дизайн интерьера в Санкт-Петербурге,"Дизайн интерьера под ключ — цена за м², смета онлайн",Дизайн интерьера под ключ,https://dizayn-interyera-online.ru/ ; https://dizayn-interyera-online.ru/uslugi/ ; https://dizayn-interyera-online.ru/goroda/ ; https://dizayn-interyera-online.ru/faq/
https://dizayn-interyera-online.ru/goroda/ekb/,Дизайн интерьера,РФ,Дизайн интерьера (по РФ),13.46,HOST_NOT_LOADED,0,0,0,Дизайн интерьера в Екатеринбурге 2026 — Дизайн интерьера квартиры от 1 500 ₽/м² — авторский надзор,🎨 Дизайн интерьера в Екатеринбурге,"Дизайн интерьера под ключ — цена за м², смета онлайн",Дизайн интерьера под ключ,https://dizayn-interyera-online.ru/ ; https://dizayn-interyera-online.ru/uslugi/ ; https://dizayn-interyera-online.ru/goroda/ ; https://dizayn-interyera-online.ru/faq/
